Source,CH1,CH2
Second,Volt,Volt
 0.01503999997,-9.12000,-0.00800
 0.01507999934,-9.12000,-0.00400
 0.01511999965,-9.12000,-0.00400
 0.01515999995,-9.12000,-0.00400
 0.01519999932,-9.12000,-0.00400
 0.01523999963,-9.20000,-0.00400
 0.01527999993,-9.12000,-0.00800
 0.01531999931,-9.12000,-0.00800
 0.01535999961,-9.20000,-0.00800
 0.01539999992,-9.28000,-0.00400
 0.01543999929,-9.20000,-0.00400
 0.01547999959,-9.12000,-0.00400
 0.01551999990,-9.20000,-0.00400
 0.01555999927,-9.28000,-0.00400
 0.01559999958,-9.28000,-0.00400
 0.01563999988,-9.28000,-0.00400
 0.01568000019,-9.20000,-0.00400
 0.01572000049,-9.28000,-0.00800
 0.01575999893,-9.28000,-0.00400
 0.01579999924,-9.20000,-0.00400
 0.01583999954,-9.28000,-0.00400
 0.01587999985,-9.20000,-0.00400
 0.01592000015,-9.12000,-0.00400
 0.01596000046,-9.20000,-0.00800
 0.01599999890,-9.12000,-0.00400
 0.01603999920,-9.28000,-0.00800
 0.01607999951,-9.20000,-0.00400
 0.01611999981,-9.12000,-0.00400
 0.01616000012,-9.20000,-0.00400
 0.01620000042,-9.12000,-0.00400
 0.01623999886,-9.20000,-0.00400
 0.01627999917,-9.12000,-0.00800
 0.01631999947,-9.12000,-0.00400
 0.01635999978,-9.12000,-0.00400
 0.01640000008,-9.04000,-0.00400
 0.01644000039,-8.96000,-0.00400
 0.01647999883,-8.96000,-0.00400
 0.01651999913,-8.80000,-0.00400
 0.01655999944,-8.80000,-0.00400
 0.01659999974,-8.80000,-0.00400
 0.01664000005,-8.64000,-0.00400
 0.01668000035,-8.64000,-0.00400
 0.01671999879,-8.48000,-0.00400
 0.01675999910,-8.32000,-0.00400
 0.01679999940,-8.16000,-0.00400
 0.01683999971,-8.16000,-0.00400
 0.01688000001,-8.00000,-0.00400
 0.01692000031,-7.84000,-0.00400
 0.01695999876,-7.84000,-0.00400
 0.01699999906,-7.68000,-0.00400
 0.01703999937,-7.52000,-0.00400
 0.01707999967,-7.52000,-0.00400
 0.01711999997,-7.44000,-0.00400
 0.01716000028,-7.36000,-0.00400
 0.01719999872,-7.20000,-0.00400
 0.01723999903,-7.04000,-0.00400
 0.01727999933,-6.96000,-0.00400
 0.01731999964,-6.96000,0.00
 0.01735999994,-6.88000,-0.00400
 0.01740000024,-6.80000,-0.00400
 0.01743999869,-6.72000,0.00
 0.01747999899,-6.56000,-0.00400
 0.01751999930,-6.56000,-0.00400
 0.01755999960,-6.48000,-0.00400
 0.01759999990,-6.40000,0.00
 0.01764000021,-6.32000,-0.00400
 0.01767999865,-6.24000,0.00
 0.01771999896,-6.16000,-0.00400
 0.01775999926,-6.08000,0.00
 0.01779999956,-6.08000,0.00
 0.01783999987,-6.08000,-0.00400
 0.01788000017,-5.92000,-0.00400
 0.01791999862,-5.76000,-0.00400
 0.01795999892,-5.76000,0.00
 0.01799999923,-5.60000,-0.00400
 0.01803999953,-5.52000,-0.00400
 0.01807999983,-5.44000,0.00
 0.01812000014,-5.28000,0.00
 0.01816000044,-5.28000,0.00
 0.01819999889,-5.04000,0.00
 0.01823999919,-4.96000,0.00
 0.01827999949,-4.88000,0.00
 0.01831999980,-4.80000,-0.00400
 0.01836000010,-4.64000,0.00
 0.01840000041,-4.48000,0.00
 0.01843999885,-4.32000,0.00
 0.01847999915,-4.24000,0.00
 0.01851999946,-4.16000,0.00
 0.01855999976,-4.00000,0.00
 0.01860000007,-3.92000,0.00
 0.01864000037,-3.84000,0.00
 0.01867999882,-3.68000,0.00
 0.01871999912,-3.60000,0.00
 0.01875999942,-3.52000,0.00
 0.01879999973,-3.44000,0.00
 0.01884000003,-3.36000,0.00
 0.01888000034,-3.20000,0.00400
 0.01891999878,-3.04000,0.00
 0.01895999908,-3.04000,0.00
 0.01899999939,-2.88000,0.00
 0.01903999969,-2.72000,0.00
 0.01908000000,-2.72000,0.00400
 0.01912000030,-2.56000,0.00
 0.01915999874,-2.48000,0.00
 0.01919999905,-2.32000,0.00400
 0.01923999935,-2.24000,0.00800
 0.01927999966,-2.24000,0.00
 0.01931999996,-2.08000,0.00
 0.01936000027,-1.92000,0.00400
 0.01939999871,-1.84000,0.00
 0.01943999901,-1.76000,0.00800
 0.01947999932,-1.60000,0.00
 0.01951999962,-1.44000,0.00400
 0.01955999993,-1.36000,0.00400
 0.01960000023,-1.28000,0.00800
 0.01963999867,-1.12000,0.00
 0.01967999898,-0.96000,0.00400
 0.01971999928,-0.88000,0.00400
 0.01975999959,-0.80000,0.00400
 0.01979999989,-0.64000,0.00800
 0.01984000020,-0.48000,0.00800
 0.01987999864,-0.32000,0.00800
 0.01991999894,-0.16000,0.00400
 0.01995999925,-0.16000,0.00800
 0.01999999955,0.00,0.00800
 0.02003999986,0.16000,0.00400
 0.02008000016,0.16000,0.00800
 0.02011999860,0.32000,0.00800
 0.02015999891,0.48000,0.00800
 0.02019999921,0.64000,0.00800
 0.02023999952,0.64000,0.00800
 0.02027999982,0.80000,0.00800
 0.02032000013,0.88000,0.00800
 0.02035999857,0.96000,0.00800
 0.02039999887,1.04000,0.00800
 0.02043999918,1.12000,0.00800
 0.02047999948,1.28000,0.00800
 0.02051999979,1.36000,0.00800
 0.02056000009,1.52000,0.00800
 0.02060000040,1.60000,0.00800
 0.02063999884,1.60000,0.00800
 0.02067999914,1.76000,0.00800
 0.02071999945,1.92000,0.00800
 0.02075999975,2.08000,0.00800
 0.02080000006,2.08000,0.00800
 0.02084000036,2.24000,0.01200
 0.02087999880,2.40000,0.00800
 0.02091999911,2.40000,0.00800
 0.02095999941,2.64000,0.00800
 0.02099999972,2.72000,0.00800
 0.02104000002,2.72000,0.00800
 0.02108000033,2.88000,0.01200
 0.02111999877,3.04000,0.00800
 0.02115999907,3.20000,0.01200
 0.02119999938,3.36000,0.00800
 0.02123999968,3.36000,0.01200
 0.02127999999,3.52000,0.00800
 0.02132000029,3.68000,0.00800
 0.02135999873,3.76000,0.00800
 0.02139999904,3.84000,0.01200
 0.02143999934,4.00000,0.00800
 0.02147999965,4.08000,0.01200
 0.02151999995,4.32000,0.00800
 0.02156000026,4.32000,0.00800
 0.02159999870,4.48000,0.00800
 0.02163999900,4.56000,0.01200
 0.02167999931,4.72000,0.01200
 0.02171999961,4.72000,0.01200
 0.02175999992,4.88000,0.00800
 0.02180000022,4.96000,0.00800
 0.02183999866,4.96000,0.00800
 0.02187999897,5.12000,0.01200
 0.02191999927,5.28000,0.01200
 0.02195999958,5.28000,0.01600
 0.02199999988,5.36000,0.01200
 0.02204000019,5.44000,0.01200
 0.02207999863,5.60000,0.01200
 0.02211999893,5.60000,0.00800
 0.02215999924,5.76000,0.01200
 0.02219999954,5.76000,0.01200
 0.02223999985,5.92000,0.01200
 0.02228000015,6.00000,0.01600
 0.02231999859,6.08000,0.01600
 0.02235999890,6.24000,0.01200
 0.02239999920,6.24000,0.01200
 0.02243999951,6.40000,0.01200
 0.02247999981,6.48000,0.01200
 0.02252000012,6.56000,0.01600
 0.02255999856,6.64000,0.01200
 0.02259999886,6.72000,0.01200
 0.02263999917,6.80000,0.01600
 0.02267999947,6.88000,0.01200
 0.02271999978,7.04000,0.01200
 0.02276000008,7.04000,0.01200
 0.02279999852,7.20000,0.01200
 0.02283999883,7.20000,0.01200
 0.02287999913,7.36000,0.01600
 0.02291999944,7.36000,0.01200
 0.02295999974,7.52000,0.01200
 0.02300000004,7.52000,0.01600
 0.02304000035,7.60000,0.01600
 0.02307999879,7.68000,0.01600
 0.02311999910,7.68000,0.01600
 0.02315999940,7.68000,0.01600
 0.02319999970,7.84000,0.01600
 0.02324000001,7.84000,0.01200
 0.02328000031,7.92000,0.01600
 0.02331999876,8.00000,0.01200
 0.02335999906,8.08000,0.01600
 0.02339999937,8.16000,0.01600
 0.02343999967,8.24000,0.01600
 0.02347999997,8.32000,0.01600
 0.02352000028,8.40000,0.01600
 0.02355999872,8.48000,0.01600
 0.02359999903,8.48000,0.02000
 0.02363999933,8.56000,0.01600
 0.02367999963,8.64000,0.01600
 0.02371999994,8.64000,0.01600
 0.02376000024,8.80000,0.01600
 0.02379999869,8.80000,0.02000
 0.02383999899,8.80000,0.01600
 0.02387999929,8.80000,0.01600
 0.02391999960,8.88000,0.01600
 0.02395999990,8.96000,0.01600
 0.02400000021,8.96000,0.01600
 0.02403999865,9.04000,0.01600
 0.02407999896,9.04000,0.01600
 0.02411999926,8.96000,0.01600
 0.02415999956,9.04000,0.01600
 0.02419999987,9.04000,0.01600
 0.02424000017,9.04000,0.01600
 0.02427999862,9.12000,0.01600
 0.02431999892,9.12000,0.01600
 0.02435999922,9.12000,0.01600
 0.02439999953,9.12000,0.01600
 0.02443999983,9.12000,0.01600
 0.02448000014,9.12000,0.01600
 0.02451999858,9.12000,0.01600
 0.02455999888,9.12000,0.01600
 0.02459999919,9.12000,0.02000
 0.02463999949,9.12000,0.01600
 0.02467999980,9.12000,0.01600
 0.02472000010,9.12000,0.01600
 0.02475999855,9.12000,0.01600
 0.02479999885,9.12000,0.01200
 0.02483999915,9.12000,0.01600
 0.02487999946,9.12000,0.01600
 0.02491999976,9.12000,0.01600
 0.02496000007,9.12000,0.01600
 0.02499999851,9.12000,0.01200
 0.02503999881,9.20000,0.01600
 0.02507999912,9.20000,0.01600
 0.02511999942,9.20000,0.01600
 0.02515999973,9.20000,0.01600
 0.02520000003,9.20000,0.01600
 0.02523999847,9.20000,0.02000
 0.02527999878,9.20000,0.01600
 0.02531999908,9.20000,0.01600
 0.02535999939,9.20000,0.01600
 0.02539999969,9.28000,0.01600
 0.02544000000,9.28000,0.01600
 0.02547999844,9.20000,0.01600
 0.02551999874,9.20000,0.01600
 0.02555999905,9.20000,0.01600
 0.02559999935,9.28000,0.01600
 0.02563999966,9.28000,0.01600
 0.02567999996,9.28000,0.01600
 0.02572000027,9.28000,0.01600
 0.02575999871,9.28000,0.01600
 0.02579999901,9.28000,0.02400
 0.02583999932,9.20000,0.01600
 0.02587999962,9.28000,0.02000
 0.02591999993,9.20000,0.01600
 0.02596000023,9.20000,0.01600
 0.02599999867,9.28000,0.01600
 0.02603999898,9.20000,0.01600
 0.02607999928,9.28000,0.02000
 0.02611999959,9.20000,0.01600
 0.02615999989,9.28000,0.01600
 0.02620000020,9.20000,0.01600
 0.02623999864,9.20000,0.01600
 0.02627999894,9.20000,0.01200
 0.02631999925,9.12000,0.01600
 0.02635999955,9.12000,0.01600
 0.02639999986,9.04000,0.01600
 0.02644000016,9.04000,0.01600
 0.02647999860,9.04000,0.01600
 0.02651999891,8.96000,0.01600
 0.02655999921,8.88000,0.01600
 0.02659999952,8.80000,0.01600
 0.02663999982,8.64000,0.01600
 0.02668000013,8.64000,0.01600
 0.02671999857,8.48000,0.01600
 0.02675999887,8.40000,0.01600
 0.02679999918,8.32000,0.01600
 0.02683999948,8.16000,0.01600
 0.02687999979,8.08000,0.01200
 0.02692000009,7.92000,0.01200
 0.02695999853,7.84000,0.01600
 0.02699999884,7.76000,0.01600
 0.02703999914,7.68000,0.01200
 0.02707999945,7.60000,0.01600
 0.02711999975,7.52000,0.01600
 0.02716000006,7.36000,0.01600
 0.02719999850,7.28000,0.01600
 0.02723999880,7.20000,0.01600
 0.02727999911,7.12000,0.01600
 0.02731999941,7.04000,0.01600
 0.02735999972,6.88000,0.01200
 0.02740000002,6.88000,0.01600
 0.02743999846,6.72000,0.01200
 0.02747999877,6.72000,0.01600
 0.02751999907,6.64000,0.01600
 0.02755999938,6.56000,0.01200
 0.02759999968,6.48000,0.01200
 0.02763999999,6.48000,0.01600
 0.02767999843,6.40000,0.01200
 0.02771999873,6.24000,0.01200
 0.02775999904,6.24000,0.01600
 0.02779999934,6.08000,0.01200
 0.02783999965,6.08000,0.01200
 0.02787999995,6.00000,0.01200
 0.02791999839,5.92000,0.01200
 0.02795999870,5.84000,0.01200
 0.02799999900,5.76000,0.01200
 0.02803999931,5.60000,0.01200
 0.02807999961,5.44000,0.01200
 0.02811999992,5.36000,0.01200
 0.02815999836,5.28000,0.01200
 0.02819999866,5.12000,0.01200
 0.02823999897,4.96000,0.01200
 0.02827999927,4.96000,0.01200
 0.02831999958,4.80000,0.01600
 0.02835999988,4.72000,0.01200
 0.02840000018,4.64000,0.01200
 0.02843999863,4.48000,0.01200
 0.02847999893,4.32000,0.01200
 0.02851999924,4.24000,0.01200
 0.02855999954,4.16000,0.01200
 0.02859999985,4.00000,0.01200
 0.02864000015,3.92000,0.01200
 0.02867999859,3.84000,0.01200
 0.02871999890,3.68000,0.00800
 0.02875999920,3.52000,0.00800
 0.02879999951,3.52000,0.00800
 0.02883999981,3.36000,0.01200
 0.02888000011,3.36000,0.00800
 0.02891999856,3.20000,0.00800
 0.02895999886,3.04000,0.00800
 0.02899999917,2.96000,0.00800
 0.02903999947,2.88000,0.00800
 0.02907999977,2.72000,0.00800
 0.02912000008,2.72000,0.00800
 0.02915999852,2.64000,0.00800
 0.02919999883,2.48000,0.00800
 0.02923999913,2.40000,0.00800
 0.02927999943,2.24000,0.00800
 0.02931999974,2.16000,0.01200
 0.02936000004,2.08000,0.00800
 0.02939999849,1.92000,0.00800
 0.02943999879,1.76000,0.00800
 0.02947999910,1.68000,0.00800
 0.02951999940,1.60000,0.00800
 0.02955999970,1.44000,0.00800
 0.02960000001,1.36000,0.00800
 0.02963999845,1.20000,0.00800
 0.02967999876,1.12000,0.00800
 0.02971999906,0.96000,0.00800
 0.02975999936,0.88000,0.00800
 0.02979999967,0.80000,0.00800
 0.02983999997,0.64000,0.00800
 0.02987999842,0.48000,0.00400
 0.02991999872,0.32000,0.00400
 0.02995999902,0.16000,0.00800
 0.02999999933,0.16000,0.00800
 0.03003999963,0.00,0.00400
 0.03007999994,-0.16000,0.00400
 0.03011999838,-0.16000,0.00800
 0.03015999869,-0.32000,0.00400
 0.03019999899,-0.48000,0.00400
 0.03023999929,-0.56000,0.00800
 0.03027999960,-0.64000,0.00800
 0.03031999990,-0.72000,0.00800
 0.03035999835,-0.80000,0.00800
 0.03039999865,-0.96000,0.00400
 0.03043999895,-1.04000,0.00800
 0.03047999926,-1.12000,0.00400
 0.03051999956,-1.20000,0.00400
 0.03055999987,-1.28000,0.00800
 0.03059999831,-1.44000,0.00400
 0.03063999861,-1.60000,0.00400
 0.03067999892,-1.68000,0.00
 0.03071999922,-1.76000,0.00800
 0.03075999953,-1.92000,0.00400
 0.03079999983,-2.08000,0.00
 0.03084000014,-2.24000,0.00
 0.03087999858,-2.24000,0.00
 0.03091999888,-2.40000,0.00
 0.03095999919,-2.48000,0.00
 0.03099999949,-2.56000,0.00800
 0.03103999980,-2.72000,0.00
 0.03108000010,-2.88000,0.00
 0.03111999854,-2.96000,0.00400
 0.03115999885,-3.12000,0.00
 0.03119999915,-3.20000,0.00
 0.03123999946,-3.36000,0.00
 0.03127999976,-3.52000,0.00
 0.03131999820,-3.60000,0.00
 0.03136000037,-3.68000,0.00
 0.03139999881,-3.84000,0.00
 0.03144000098,-4.00000,0.00
 0.03147999942,-4.00000,0.00
 0.03151999786,-4.16000,0.00
 0.03156000003,-4.32000,0.00
 0.03159999847,-4.40000,0.00
 0.03164000064,-4.48000,0.00
 0.03167999908,-4.56000,0.00
 0.03171999753,-4.64000,0.00
 0.03175999969,-4.80000,0.00
 0.03179999813,-4.96000,0.00
 0.03184000030,-4.96000,0.00
 0.03187999874,-5.12000,0.00
 0.03192000091,-5.12000,0.00
 0.03195999935,-5.28000,-0.00400
 0.03199999779,-5.28000,-0.00400
 0.03203999996,-5.44000,0.00
 0.03207999840,-5.52000,0.00
 0.03212000057,-5.60000,0.00
 0.03215999901,-5.68000,-0.00400
 0.03219999745,-5.76000,0.00
 0.03223999962,-5.84000,0.00
 0.03227999806,-5.92000,0.00
 0.03232000023,-6.08000,0.00
 0.03235999867,-6.08000,0.00
 0.03240000084,-6.24000,0.00
 0.03243999928,-6.24000,-0.00400
 0.03247999772,-6.40000,-0.00400
 0.03251999989,-6.48000,-0.00400
 0.03255999833,-6.56000,-0.00400
 0.03260000050,-6.72000,-0.00400
 0.03263999894,-6.72000,-0.00400
 0.03267999738,-6.80000,-0.00400
 0.03271999955,-6.96000,-0.00400
 0.03275999799,-6.96000,0.00
 0.03280000016,-7.04000,0.00
 0.03283999860,-7.20000,-0.00400
 0.03288000077,-7.20000,-0.00400
 0.03291999921,-7.36000,-0.00400
 0.03295999765,-7.44000,-0.00400
 0.03299999982,-7.44000,-0.00400
 0.03303999826,-7.52000,-0.00400
 0.03308000043,-7.60000,-0.00400
 0.03311999887,-7.68000,-0.00400
 0.03315999731,-7.68000,-0.00400
 0.03319999948,-7.76000,-0.00400
 0.03323999792,-7.84000,-0.00400
 0.03328000009,-7.84000,-0.00400
 0.03331999853,-8.00000,-0.00400
 0.03336000070,-8.08000,-0.00400
 0.03339999914,-8.16000,-0.00400
 0.03343999758,-8.16000,-0.00400
 0.03347999975,-8.24000,-0.00800
 0.03351999819,-8.32000,-0.00400
 0.03356000036,-8.48000,-0.00400
 0.03359999880,-8.48000,-0.00400
 0.03364000097,-8.56000,-0.00400
 0.03367999941,-8.64000,-0.00800
 0.03371999785,-8.64000,-0.00400
 0.03376000002,-8.80000,-0.00400
 0.03379999846,-8.72000,-0.00400
 0.03384000063,-8.80000,-0.00800
 0.03387999907,-8.80000,-0.00400
 0.03391999751,-8.80000,-0.00800
 0.03395999968,-8.88000,-0.00400
 0.03399999812,-8.96000,-0.00400
 0.03404000029,-8.96000,-0.00400
 0.03407999873,-8.96000,-0.00400
 0.03412000090,-8.96000,-0.00400
 0.03415999934,-8.96000,-0.00400
 0.03419999778,-9.04000,-0.00400
 0.03423999995,-8.96000,-0.00400
 0.03427999839,-9.04000,-0.00400
 0.03432000056,-8.96000,-0.00400
 0.03435999900,-8.96000,-0.00400
 0.03439999744,-9.04000,-0.00400
 0.03443999961,-8.96000,-0.00400
 0.03447999805,-8.96000,-0.00800
 0.03452000022,-9.12000,-0.00800
 0.03455999866,-9.04000,-0.00400
 0.03460000083,-9.04000,-0.00400
 0.03463999927,-9.12000,-0.00400
 0.03467999771,-9.12000,-0.00800
 0.03471999988,-9.12000,-0.00400
 0.03475999832,-9.12000,-0.00400
 0.03480000049,-9.12000,-0.00400
 0.03483999893,-9.12000,-0.00400
 0.03487999737,-9.12000,-0.00400
 0.03491999954,-9.12000,-0.00400
 0.03495999798,-9.12000,-0.00800
 0.03500000015,-9.12000,-0.00400
 0.03503999859,-9.20000,-0.00400
 0.03508000076,-9.12000,-0.00800
 0.03511999920,-9.12000,-0.00800
 0.03515999764,-9.20000,-0.00400
 0.03519999981,-9.12000,-0.00400
 0.03523999825,-9.12000,-0.00800
 0.03528000042,-9.20000,-0.00400
 0.03531999886,-9.12000,-0.00400
 0.03535999730,-9.12000,-0.00400
 0.03539999947,-9.12000,-0.00400
 0.03543999791,-9.20000,-0.00400
 0.03548000008,-9.20000,-0.00400
 0.03551999852,-9.28000,-0.00800
 0.03556000069,-9.12000,-0.00800
 0.03559999913,-9.20000,-0.00400
 0.03563999757,-9.28000,-0.00800
 0.03567999974,-9.12000,-0.00400
 0.03571999818,-9.20000,-0.00800
 0.03576000035,-9.12000,-0.00800
 0.03579999879,-9.20000,-0.00400
 0.03583999723,-9.20000,-0.00800
 0.03587999940,-9.12000,-0.00400
 0.03591999784,-9.20000,-0.00800
 0.03596000001,-9.28000,-0.00400
 0.03599999845,-9.12000,-0.00400
 0.03604000062,-9.20000,-0.00400
 0.03607999906,-9.12000,-0.00400
 0.03611999750,-9.20000,-0.00800
 0.03615999967,-9.20000,-0.00800
 0.03619999811,-9.12000,-0.00800
 0.03624000028,-9.12000,-0.00800
 0.03627999872,-9.12000,-0.00800
 0.03632000089,-9.12000,-0.00400
 0.03635999933,-9.12000,-0.00400
 0.03639999777,-9.04000,-0.00400
 0.03643999994,-8.96000,-0.00400
 0.03647999838,-8.96000,-0.00400
 0.03652000055,-8.88000,-0.00400
 0.03655999899,-8.80000,-0.00400
 0.03659999743,-8.80000,-0.00400
 0.03663999960,-8.64000,-0.00400
 0.03667999804,-8.56000,-0.00400
 0.03672000021,-8.48000,-0.00400
 0.03675999865,-8.40000,0.00
 0.03680000082,-8.24000,-0.00400
 0.03683999926,-8.16000,-0.00400
 0.03687999770,-8.08000,-0.00400
 0.03691999987,-7.84000,-0.00400
 0.03695999831,-7.84000,-0.00400
 0.03700000048,-7.68000,-0.00800
 0.03703999892,-7.60000,-0.00400
 0.03707999736,-7.52000,-0.00400
 0.03711999953,-7.44000,-0.00400
 0.03715999797,-7.36000,-0.00400
 0.03720000014,-7.20000,0.00
 0.03723999858,-7.20000,-0.00400
 0.03728000075,-7.04000,-0.00400
 0.03731999919,-6.96000,-0.00400
 0.03735999763,-6.88000,0.00
 0.03739999980,-6.80000,0.00
 0.03743999824,-6.72000,-0.00400
 0.03748000041,-6.56000,0.00
 0.03751999885,-6.56000,-0.00400
 0.03755999729,-6.56000,0.00
 0.03759999946,-6.40000,-0.00400
 0.03763999790,-6.32000,-0.00400
 0.03768000007,-6.24000,-0.00400
 0.03771999851,-6.16000,-0.00400
 0.03776000068,-6.16000,-0.00400
 0.03779999912,-6.08000,0.00
 0.03783999756,-6.00000,0.00
 0.03787999973,-5.92000,0.00
 0.03791999817,-5.84000,0.00
 0.03796000034,-5.76000,0.00
 0.03799999878,-5.60000,0.00
 0.03803999722,-5.52000,0.00
 0.03807999939,-5.44000,0.00
 0.03811999783,-5.28000,0.00
 0.03816000000,-5.28000,-0.00400
 0.03819999844,-5.12000,0.00
 0.03824000061,-5.04000,0.00
 0.03827999905,-4.96000,0.00
 0.03831999749,-4.64000,0.00
 0.03835999966,-4.64000,0.00
 0.03839999810,-4.48000,0.00
 0.03844000027,-4.40000,0.00
 0.03847999871,-4.32000,0.00
 0.03852000087,-4.16000,0.00
 0.03855999932,-4.00000,0.00
 0.03859999776,-4.00000,0.00
 0.03863999993,-3.84000,-0.00400
 0.03867999837,-3.68000,0.00
 0.03872000054,-3.68000,0.00
 0.03875999898,-3.52000,0.00
 0.03879999742,-3.36000,0.00400
 0.03883999959,-3.36000,0.00
 0.03887999803,-3.20000,0.00
 0.03892000020,-3.04000,0.00
 0.03895999864,-3.04000,0.00
 0.03900000080,-2.88000,0.00
 0.03903999925,-2.72000,0.00400
 0.03907999769,-2.72000,0.00
 0.03911999986,-2.64000,0.00
 0.03915999830,-2.56000,0.00
 0.03920000046,-2.40000,0.00800
 0.03923999891,-2.32000,0.00
 0.03927999735,-2.24000,0.00400
 0.03931999952,-2.08000,0.00400
 0.03935999796,-2.00000,0.00
 0.03940000013,-1.92000,0.00400
 0.03943999857,-1.76000,0.00800
 0.03948000073,-1.60000,0.00400
 0.03951999918,-1.60000,0.00400
 0.03955999762,-1.44000,0.00400
 0.03959999979,-1.28000,0.00400
 0.03963999823,-1.12000,0.00800
 0.03968000039,-1.04000,0.00800
 0.03971999884,-0.96000,0.00800
 0.03975999728,-0.80000,0.00400
 0.03979999945,-0.64000,0.00800
 0.03983999789,-0.48000,0.00400
 0.03988000005,-0.48000,0.00800
 0.03991999850,-0.32000,0.00400
 0.03996000066,-0.16000,0.00800
 0.03999999911,-0.08000,0.00800
 0.04003999755,0.08000,0.00800
 0.04007999972,0.24000,0.00800
 0.04011999816,0.24000,0.00800
 0.04016000032,0.48000,0.00800
 0.04019999877,0.56000,0.00800
 0.04023999721,0.72000,0.00800
 0.04027999938,0.80000,0.00800
 0.04031999782,0.88000,0.00800
 0.04035999998,0.88000,0.00800
 0.04039999843,0.96000,0.00800
 0.04044000059,1.12000,0.00800
 0.04047999904,1.28000,0.00800
 0.04051999748,1.28000,0.00800
 0.04055999964,1.44000,0.00800
 0.04059999809,1.52000,0.00800
 0.04064000025,1.60000,0.00800
 0.04067999870,1.76000,0.00800
 0.04071999714,1.92000,0.00800
 0.04075999931,2.08000,0.00800
 0.04079999775,2.08000,0.00800
 0.04083999991,2.16000,0.00400
 0.04087999836,2.24000,0.00800
 0.04092000052,2.40000,0.00800
 0.04095999897,2.56000,0.00800
 0.04099999741,2.64000,0.00800
 0.04103999957,2.72000,0.01200
 0.04107999802,2.88000,0.01200
 0.04112000018,3.04000,0.01200
 0.04115999863,3.12000,0.00800
 0.04120000079,3.28000,0.01200
 0.04123999923,3.36000,0.01200
 0.04127999768,3.52000,0.00800
 0.04131999984,3.68000,0.00800
 0.04135999829,3.76000,0.01200
 0.04140000045,3.84000,0.01200
 0.04143999889,4.00000,0.01200
 0.04147999734,4.08000,0.01200
 0.04151999950,4.24000,0.01200
 0.04155999795,4.32000,0.01200
 0.04160000011,4.40000,0.01200
 0.04163999856,4.56000,0.01200
 0.04168000072,4.64000,0.00800
 0.04171999916,4.72000,0.01200
 0.04175999761,4.80000,0.01200
 0.04179999977,4.96000,0.01200
 0.04183999822,4.96000,0.01200
 0.04188000038,5.12000,0.01200
 0.04191999882,5.20000,0.01200
 0.04195999727,5.28000,0.01200
 0.04199999943,5.36000,0.01200
 0.04203999788,5.44000,0.01200
 0.04208000004,5.52000,0.01200
 0.04211999848,5.60000,0.01200
 0.04216000065,5.68000,0.01200
 0.04219999909,5.84000,0.01200
 0.04223999754,5.84000,0.00800
 0.04227999970,5.92000,0.01200
 0.04231999815,6.08000,0.01200
 0.04236000031,6.08000,0.01200
 0.04239999875,6.24000,0.01600
 0.04243999720,6.24000,0.01200
 0.04247999936,6.48000,0.01200
 0.04251999781,6.56000,0.01200
 0.04255999997,6.56000,0.01600
 0.04259999841,6.64000,0.01200
 0.04264000058,6.72000,0.01200
 0.04267999902,6.88000,0.01200
 0.04271999747,6.96000,0.01200
 0.04275999963,7.04000,0.01200
 0.04279999807,7.12000,0.01600
 0.04284000024,7.20000,0.01600
 0.04287999868,7.36000,0.01600
 0.04291999713,7.36000,0.01200
 0.04295999929,7.36000,0.01600
 0.04299999774,7.52000,0.01600
 0.04303999990,7.52000,0.01200
 0.04307999834,7.68000,0.01600
 0.04312000051,7.68000,0.01600
 0.04315999895,7.76000,0.01200
 0.04319999740,7.84000,0.01200
 0.04323999956,7.92000,0.01600
 0.04327999800,7.92000,0.01600
 0.04332000017,8.00000,0.01600
 0.04335999861,8.00000,0.01600
 0.04339999706,8.16000,0.01600
 0.04343999922,8.16000,0.01600
 0.04347999766,8.32000,0.01600
 0.04351999983,8.32000,0.01600
 0.04355999827,8.48000,0.01600
 0.04360000044,8.48000,0.01600
 0.04363999888,8.56000,0.01600
 0.04367999732,8.64000,0.01600
 0.04371999949,8.64000,0.01200
 0.04375999793,8.72000,0.01600
 0.04380000010,8.80000,0.01600
 0.04383999854,8.80000,0.01600
 0.04388000071,8.80000,0.01200
 0.04391999915,8.88000,0.01600
 0.04395999759,8.96000,0.01600
 0.04399999976,8.96000,0.01600
 0.04403999820,8.96000,0.01600
 0.04408000037,9.04000,0.01600
 0.04411999881,8.96000,0.01600
 0.04415999725,9.04000,0.01600
 0.04419999942,9.04000,0.01600
 0.04423999786,9.04000,0.01600
 0.04428000003,9.04000,0.01600
 0.04431999847,9.12000,0.01600
 0.04436000064,9.12000,0.01600
 0.04439999908,9.04000,0.01600
 0.04443999752,9.12000,0.01600
 0.04447999969,9.12000,0.01600
 0.04451999813,9.12000,0.01600
 0.04456000030,9.12000,0.01600
 0.04459999874,9.12000,0.01600
 0.04463999718,9.12000,0.01600
 0.04467999935,9.12000,0.01600
 0.04471999779,9.12000,0.01600
 0.04475999996,9.12000,0.01600
 0.04479999840,9.12000,0.01600
 0.04484000057,9.12000,0.02000
 0.04487999901,9.12000,0.01600
 0.04491999745,9.12000,0.01600
 0.04495999962,9.12000,0.01600
 0.04499999806,9.20000,0.01600
 0.04504000023,9.20000,0.01600
